id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt3794392,After the Reality,After the Reality,2016,85,"Drama,Romance",4.3,399,actress,Kate,Sarah Chalke,1976,\N,"actress,soundtrack,producer","tt0460745,tt0285403,tt0094540,tt2861424"
tt3797868,The Choice,The Choice,2016,111,"Drama,Romance",6.5,41269,actress,Monica,Alexandra Daddario,1986,\N,"actress,soundtrack,producer","tt1854564,tt1572315,tt1469304,tt0814255"
tt3797868,The Choice,The Choice,2016,111,"Drama,Romance",6.5,41269,actress,Gabby,Teresa Palmer,1986,\N,"actress,producer,writer","tt1464540,tt4786282,tt1588173,tt2119532"
tt3797868,The Choice,The Choice,2016,111,"Drama,Romance",6.5,41269,actress,Steph,Maggie Grace,1983,\N,"actress,soundtrack,producer","tt0904208,tt0936501,tt0411008,tt3743822"
tt3797868,The Choice,The Choice,2016,111,"Drama,Romance",6.5,41269,actor,Travis,Benjamin Walker,1982,\N,"actor,soundtrack","tt3797868,tt1611224,tt0418689,tt1390411"
tt3840534,Junooniyat,Junooniyat,2016,155,"Drama,Romance",4.1,910,actor,Captain Jahan Bakshi,Pulkit Samrat,1983,\N,actor,"tt10840884,tt0278212,tt2347289,tt2806788"
tt3840534,Junooniyat,Junooniyat,2016,155,"Drama,Romance",4.1,910,actress,Suhani,Yami Gautam,1988,\N,actress,"tt8291224,tt13028258,tt5460276,tt2317337"
tt3840534,Junooniyat,Junooniyat,2016,155,"Drama,Romance",4.1,910,actor,Yash,Gulshan Devaiah,1978,\N,actor,"tt2215477,tt8983168,tt8055888,tt1836912"
tt3840534,Junooniyat,Junooniyat,2016,155,"Drama,Romance",4.1,910,actress,Mishti,Hrishitaa Bhatt,1981,\N,"actress,producer","tt0819777,tt0362696,tt0249371,tt2211174"
tt3920890,Heartland,Heartland,2016,100,"Drama,Romance",6.1,709,actor,Preacher,Todd Waring,1955,\N,"actor,producer,writer","tt2399794,tt1837576,tt2788432,tt3920890"
tt3920890,Heartland,Heartland,2016,100,"Drama,Romance",6.1,709,actor,Kenny,Cooper Rowe,\N,\N,"actor,camera_department,miscellaneous","tt1327801,tt4116438,tt4845734,tt3920890"
tt3920890,Heartland,Heartland,2016,100,"Drama,Romance",6.1,709,actress,Lauren,Velinda Godfrey,1985,\N,"actress,producer,writer","tt2008647,tt3920890,tt3745906,tt1237932"
tt3920890,Heartland,Heartland,2016,100,"Drama,Romance",6.1,709,actress,Nicole,Amelia Harris,\N,\N,actress,"tt3267272,tt3920890"
tt4024814,Fucking Berlin,Fucking Berlin,2016,94,"Drama,Romance",5.2,2236,actress,Jule,Charley Ann Schmutzler,1993,\N,"actress,director,writer","tt4277348,tt0178142,tt4024814,tt0898323"
tt4024814,Fucking Berlin,Fucking Berlin,2016,94,"Drama,Romance",5.2,2236,actor,Ladja,Mateusz Dopieralski,1988,\N,"actor,music_department,soundtrack","tt4024814,tt3333802,tt2487938,tt17044594"
tt4024814,Fucking Berlin,Fucking Berlin,2016,94,"Drama,Romance",5.2,2236,actress,Sonja,Svenja Jung,1993,\N,actress,"tt11997658,tt4932154,tt8760304,tt11243536"
tt4024814,Fucking Berlin,Fucking Berlin,2016,94,"Drama,Romance",5.2,2236,actor,Milan,Christoph Letkowski,1982,\N,"actor,soundtrack,director","tt1294706,tt4320604,tt3032968,tt0938493"
tt4047456,The Heart Outright,The Heart Outright,2016,94,"Drama,Romance",4.6,10,actor,Ray Fowler,Mark Medoff,1940,2019,"writer,producer,actor","tt0283991,tt9265368,tt4047456,tt0090830"
tt4047456,The Heart Outright,The Heart Outright,2016,94,"Drama,Romance",4.6,10,actor,Stephen 'Red' Ryder,Brad Makarowski,\N,\N,actor,"tt2986692,tt4047456,tt6466058,tt2452242"
tt4047456,The Heart Outright,The Heart Outright,2016,94,"Drama,Romance",4.6,10,actress,Mary Gayle,Corinne Fox,\N,\N,"actress,stunts,casting_department","tt8755226,tt7949204,tt2477230,tt10556022"
tt4047456,The Heart Outright,The Heart Outright,2016,94,"Drama,Romance",4.6,10,actress,Angel Childress,Jessica Medoff,\N,\N,actress,"tt4047456,tt7765850,tt0283991,tt5597736"
tt4061196,Until Forever,Until Forever,2016,100,"Drama,Romance",6.2,649,actress,Michelle Larson,Madison Lawlor,\N,\N,actress,"tt4061196,tt6271806,tt13259952,tt1600199"
tt4061196,Until Forever,Until Forever,2016,100,"Drama,Romance",6.2,649,actor,James Boyum,Hayden Loven,\N,\N,actor,tt4061196
tt4061196,Until Forever,Until Forever,2016,100,"Drama,Romance",6.2,649,actor,Matthew Boyum,Jamie Anderson,1989,\N,actor,"tt4061196,tt0056758,tt4059482,tt0445946"
tt4061196,Until Forever,Until Forever,2016,100,"Drama,Romance",6.2,649,actor,Michael Boyum,Stephen Anthony Bailey,1987,\N,"actor,miscellaneous,director","tt4061196,tt2462462,tt3486694,tt9833380"
tt4109998,The Lessee,The Lessee,2016,96,"Drama,Romance",5.3,34,actress,Oxana,Sarah Navratil,1987,\N,"actress,script_department,casting_director","tt1578873,tt7161862,tt4643084"
tt4109998,The Lessee,The Lessee,2016,96,"Drama,Romance",5.3,34,actor,Dale,James Speed,\N,\N,"actor,art_department,set_decorator","tt1374988,tt4109998,tt1677666,tt10422832"
tt4109998,The Lessee,The Lessee,2016,96,"Drama,Romance",5.3,34,actress,Julie,Olivia Stiefel,\N,\N,"actress,miscellaneous","tt3629032,tt2716802,tt5639410,tt3502248"
tt4109998,The Lessee,The Lessee,2016,96,"Drama,Romance",5.3,34,actor,Michael,Cham,\N,\N,"actor,composer,writer","tt10203918,tt4109998,tt10422832,tt1610527"
tt4113916,Best Friends Recycled,Best Friends Recycled,2016,\N,"Drama,Romance",3.2,10,actor,Tony,Donald James Parker,\N,\N,"actor,writer,producer","tt13232730,tt5618512,tt3895330,tt4113916"
tt4113916,Best Friends Recycled,Best Friends Recycled,2016,\N,"Drama,Romance",3.2,10,actress,Doris Jackson,Diana Lenska,\N,\N,"actress,producer,director","tt3390762,tt3764062,tt4185148,tt5439706"
tt4113916,Best Friends Recycled,Best Friends Recycled,2016,\N,"Drama,Romance",3.2,10,actress,Julie Douglas,Diana Schmitt,\N,\N,"actress,producer,location_management","tt3502416,tt5993604,tt4113916,tt3809976"
tt4113916,Best Friends Recycled,Best Friends Recycled,2016,\N,"Drama,Romance",3.2,10,actor,Jackson,Royce Henry,\N,\N,"actor,editorial_department,writer","tt4113916,tt4829824,tt3895330,tt5355616"
tt4116388,Ava's Impossible Things,Ava's Impossible Things,2016,80,"Drama,Romance",3.8,250,actress,JessaEmma,Lauryn Nicole Hamilton,\N,\N,"actress,writer,miscellaneous","tt1114677,tt1562849,tt2309895,tt4116388"
tt4116388,Ava's Impossible Things,Ava's Impossible Things,2016,80,"Drama,Romance",3.8,250,actress,FayeClaire,Susan Duerden,1973,\N,actress,"tt0364845,tt0424095,tt0411008,tt2062622"
tt4116388,Ava's Impossible Things,Ava's Impossible Things,2016,80,"Drama,Romance",3.8,250,actress,Ava,Chloe Farnworth,1989,\N,actress,"tt2249039,tt5215096,tt9252156,tt10309552"
tt4116388,Ava's Impossible Things,Ava's Impossible Things,2016,80,"Drama,Romance",3.8,250,actress,AnnaFreya,Abigail Titmuss,1976,\N,actress,"tt4116388,tt0058796,tt1098326,tt0096555"
tt4126694,1 Night,One Night,2016,80,"Drama,Romance",5.7,2046,actor,Andrew 'Drew' McFarland,Justin Chatwin,1982,\N,actor,"tt1098327,tt0435670,tt0407304,tt0439100"
tt4126694,1 Night,One Night,2016,80,"Drama,Romance",5.7,2046,actress,Elizabeth,Anna Camp,1982,\N,"actress,soundtrack,producer","tt1981677,tt1454029"
tt4126694,1 Night,One Night,2016,80,"Drama,Romance",5.7,2046,actress,Bea,Isabelle Fuhrman,1997,\N,"actress,writer,producer","tt1148204,tt1392170,tt11851548,tt11131464"
tt4126694,1 Night,One Night,2016,80,"Drama,Romance",5.7,2046,actor,Andrew 'Andy' McFarland,Kyle Allen,1994,\N,"actor,camera_department","tt1844624,tt3581652,tt11080108,tt8305852"
tt4171876,Sweet Sixteen,Xia You Qiao Mu,2016,93,"Drama,Romance",4.9,290,actress,Shu Ya Wang,Shan Lu,1989,\N,actress,"tt11941418,tt5141800,tt6964098,tt4171876"
tt4171876,Sweet Sixteen,Xia You Qiao Mu,2016,93,"Drama,Romance",4.9,290,actor,Tang Xiao Tian,Geng Han,1984,\N,"actor,soundtrack","tt3579688,tt2109248,tt1790669,tt2765340"
tt4171876,Sweet Sixteen,Xia You Qiao Mu,2016,93,"Drama,Romance",4.9,290,actor,Xia Mu,Kris Wu,1990,\N,"soundtrack,actor,writer","tt4701702,tt4074958,tt2239822,tt1293847"
tt4171876,Sweet Sixteen,Xia You Qiao Mu,2016,93,"Drama,Romance",4.9,290,actor,\N,Shawn Huang,\N,\N,actor,"tt6011474,tt4171876"
tt4171876,Sweet Sixteen,Xia You Qiao Mu,2016,93,"Drama,Romance",4.9,290,actress,\N,Yao Zhang,\N,\N,"actress,camera_department,soundtrack","tt11162126,tt13154372,tt2765340,tt11459562"
tt4171876,Sweet Sixteen,Xia You Qiao Mu,2016,93,"Drama,Romance",4.9,290,actor,Qu Wei Ran,Joo Won,1987,\N,actor,"tt4284134,tt5010664,tt3139942,tt3184708"
tt4179950,Agnes,Agnes,2016,104,"Drama,Romance",5.5,212,actor,Professor Kutasov,Walter Hess,1939,\N,actor,"tt15800920,tt2076279,tt0426578,tt0806910"
tt4179950,Agnes,Agnes,2016,104,"Drama,Romance",5.5,212,actress,Louise,Sonja Baum,1975,\N,actress,"tt0115088,tt1615237,tt0393813,tt0880585"
tt4179950,Agnes,Agnes,2016,104,"Drama,Romance",5.5,212,actress,Agnes,Odine Johne,1987,\N,"actress,writer,assistant_director","tt3216386,tt1261043,tt1063669,tt4179950"
tt4179950,Agnes,Agnes,2016,104,"Drama,Romance",5.5,212,actor,Walter,Stephan Kampwirth,1967,\N,actor,"tt5753856,tt5002850,tt3042408,tt0312097"
tt4188654,Cheerleader,Cheerleader,2016,70,"Drama,Romance",7.9,69,actor,Dent,Patrick Ball,\N,\N,"writer,director,producer","tt11207694,tt11203148,tt4660276,tt4188654"
tt4188654,Cheerleader,Cheerleader,2016,70,"Drama,Romance",7.9,69,actress,Barbara,Rachel Beyda,\N,\N,"actress,miscellaneous",tt4188654
tt4188654,Cheerleader,Cheerleader,2016,70,"Drama,Romance",7.9,69,actress,Mickey,Catherine Blades,1992,\N,"actress,miscellaneous,sound_department","tt5723896,tt2357547,tt3257550,tt4188654"
tt4188654,Cheerleader,Cheerleader,2016,70,"Drama,Romance",7.9,69,actor,Buttons,Chris Bert,\N,\N,"actor,producer,writer","tt1720263,tt1839578,tt2647544"
tt4193394,Indignation,Indignation,2016,110,"Drama,Romance",6.8,12247,actress,Olivia Hutton,Sarah Gadon,1987,\N,"actress,director,producer","tt2316411,tt1480656,tt0829150,tt2404181"
tt4193394,Indignation,Indignation,2016,110,"Drama,Romance",6.8,12247,actor,Marcus Messner,Logan Lerman,1992,\N,"actor,producer","tt1659337,tt7456722,tt4193394,tt2713180"
tt4193394,Indignation,Indignation,2016,110,"Drama,Romance",6.8,12247,actress,Older Olivia,Sue Dahlman,1948,\N,actress,"tt4193394,tt0181156,tt0072000,tt0097971"
tt4193394,Indignation,Indignation,2016,110,"Drama,Romance",6.8,12247,actress,Old Age Home Nurse,Tijuana Ricks,1978,\N,"actress,director,writer","tt3322314,tt1820742,tt0775529,tt4270492"
tt4262174,First Girl I Loved,First Girl I Loved,2016,90,"Drama,Romance",6.2,3740,actor,Clifton Martinez,Mateo Arias,1995,\N,"actor,composer,art_department","tt1765622,tt0443295,tt10767066,tt0493093"
tt4262174,First Girl I Loved,First Girl I Loved,2016,90,"Drama,Romance",6.2,3740,actress,Anne Smith,Dylan Gelula,1994,\N,"actress,soundtrack","tt2399794,tt3339966,tt11618536,tt4262174"
tt4262174,First Girl I Loved,First Girl I Loved,2016,90,"Drama,Romance",6.2,3740,actress,Sharon Sacopulos,Pamela Adlon,1966,\N,"actress,producer,writer","tt1492966,tt4370596,tt0216651,tt0084021"
tt4262174,First Girl I Loved,First Girl I Loved,2016,90,"Drama,Romance",6.2,3740,actress,Sasha Basanez,Brianna Hildebrand,1996,\N,"actress,producer,soundtrack","tt5463162,tt1431045,tt3859272,tt5368542"
tt4262516,Sanam Re,Sanam Re,2016,120,"Drama,Romance",3.2,3270,actress,Akanksha,Urvashi Rautela,1994,\N,actress,"tt5078812,tt4675030,tt2943024,tt5460276"
tt4262516,Sanam Re,Sanam Re,2016,120,"Drama,Romance",3.2,3270,actor,Akash,Pulkit Samrat,1983,\N,actor,"tt10840884,tt0278212,tt2347289,tt2806788"
tt4262516,Sanam Re,Sanam Re,2016,120,"Drama,Romance",3.2,3270,actress,Shruti,Yami Gautam,1988,\N,actress,"tt8291224,tt13028258,tt5460276,tt2317337"
tt4262516,Sanam Re,Sanam Re,2016,120,"Drama,Romance",3.2,3270,actor,Dadu,Rishi Kapoor,1952,2020,"actor,soundtrack,music_department","tt1275863,tt1849718,tt4900716,tt0886539"
tt4291600,Lady Macbeth,Lady Macbeth,2016,89,"Drama,Romance",6.8,24216,actor,Alexander,Paul Hilton,1970,\N,actor,"tt2476682,tt4291600,tt1181614,tt0462488"
tt4291600,Lady Macbeth,Lady Macbeth,2016,89,"Drama,Romance",6.8,24216,actress,Anna,Naomi Ackie,1992,\N,actress,"tt6257970,tt2527338,tt4291600,tt5687270"
tt4291600,Lady Macbeth,Lady Macbeth,2016,89,"Drama,Romance",6.8,24216,actress,Katherine,Florence Pugh,1996,\N,"actress,producer,soundtrack","tt1590193,tt5269594,tt3294200,tt4291600"
tt4291600,Lady Macbeth,Lady Macbeth,2016,89,"Drama,Romance",6.8,24216,actor,Sebastian,Cosmo Jarvis,1989,\N,"actor,director,editor","tt1702394,tt4291600,tt1846589,tt4460792"
tt4305148,Lovesong,Lovesong,2016,84,"Drama,Romance",6.3,5102,actress,Jessie (Age 3)Daughter,Jessie Ok Gray,\N,\N,actress,tt4305148
tt4305148,Lovesong,Lovesong,2016,84,"Drama,Romance",6.3,5102,actress,Sarah,Riley Keough,1989,\N,"actress,producer,director","tt4695012,tt5439796,tt3721936,tt1392190"
tt4305148,Lovesong,Lovesong,2016,84,"Drama,Romance",6.3,5102,actor,DeanHusband,Cary Joji Fukunaga,1977,\N,"producer,director,writer","tt1396484,tt1365050,tt2382320,tt1127715"
tt4305148,Lovesong,Lovesong,2016,84,"Drama,Romance",6.3,5102,actress,Mindy,Jena Malone,1984,\N,"actress,soundtrack,music_department","tt1974419,tt0118884,tt1951264,tt1951266"
tt4327510,Retake,Retake,2016,98,"Drama,Romance",6.7,1327,actor,Adam,Devon Graye,1987,\N,"actor,writer","tt2059171,tt6079516,tt5710514,tt10954984"
tt4327510,Retake,Retake,2016,98,"Drama,Romance",6.7,1327,actor,James,Derek Phillips,1976,\N,actor,"tt4181172,tt9064858,tt0758745,tt0453562"
tt4327510,Retake,Retake,2016,98,"Drama,Romance",6.7,1327,actress,Iris,Sydelle Noel,\N,\N,actress,"tt1825683,tt2193021,tt3268668,tt5770786"
tt4327510,Retake,Retake,2016,98,"Drama,Romance",6.7,1327,actor,Jonathan,Tuc Watkins,1966,\N,"actor,producer","tt2298250,tt0062595,tt0120616,tt0343737"
tt4331970,Being 17,Quand on a 17 ans,2016,116,"Drama,Romance",7.2,6691,actor,Nathan Delille,Alexis Loret,1975,\N,actor,"tt0176422,tt6531888,tt0189192,tt3405250"
tt4331970,Being 17,Quand on a 17 ans,2016,116,"Drama,Romance",7.2,6691,actress,Dr. Marianne Delille,Sandrine Kiberlain,1968,\N,"actress,director,soundtrack","tt0269329,tt1285246,tt13328732,tt0112951"
tt4331970,Being 17,Quand on a 17 ans,2016,116,"Drama,Romance",7.2,6691,actor,Damien Delille,Kacey Mottet Klein,1998,\N,actor,"tt1319569,tt2062969,tt1329457,tt4331970"
tt4331970,Being 17,Quand on a 17 ans,2016,116,"Drama,Romance",7.2,6691,actor,Thomas Chardoul,Corentin Fila,\N,\N,actor,"tt4331970,tt5598100,tt10569810,tt7156144"
tt4332342,Durch die Nacht,Durch die Nacht,2016,92,"Drama,Romance",7.4,5,actor,Alex,Marco Michel,\N,\N,actor,"tt6661392,tt2090883,tt0479846,tt4332342"
tt4332342,Durch die Nacht,Durch die Nacht,2016,92,"Drama,Romance",7.4,5,actress,Jill,Eleanor Buechler,\N,\N,"actress,writer,director","tt4332342,tt7466264,tt18266604,tt4373974"
tt4332342,Durch die Nacht,Durch die Nacht,2016,92,"Drama,Romance",7.4,5,actor,Stéphane,Sandro Howald,\N,\N,actor,"tt21305190,tt4332342,tt4335518"
tt4332342,Durch die Nacht,Durch die Nacht,2016,92,"Drama,Romance",7.4,5,actress,Nicole,Miriam Morgenstern,1987,\N,actress,"tt0178142,tt0420206,tt4332342,tt0930022"
tt4385026,Providence,Providence,2016,79,"Drama,Romance",7.6,71,actress,Adult Rachel,Juli Tapken,\N,\N,"actress,make_up_department,director","tt5212650,tt7481992,tt4385026,tt4679502"
tt4385026,Providence,Providence,2016,79,"Drama,Romance",7.6,71,actress,Teen Rachel,Stacey Bradshaw,\N,\N,"actress,camera_department,art_department","tt11377630,tt5051400,tt9024106,tt2350374"
tt4385026,Providence,Providence,2016,79,"Drama,Romance",7.6,71,actor,Adult Mitchell,Rich Swingle,\N,\N,"actor,miscellaneous,writer","tt4385026,tt7963280,tt5838348,tt13581930"
tt4385026,Providence,Providence,2016,79,"Drama,Romance",7.6,71,actress,Cheerleading Instructor,Jenn Gotzon,1979,\N,"actress,producer,writer","tt7756084,tt0286716,tt0870111,tt3398738"
tt4399594,Fitoor,Fitoor,2016,131,"Drama,Romance",5.4,4928,actor,Noor,Aditya Roy Kapoor,1985,\N,actor,"tt2203308,tt1438298,tt7212754,tt2178470"
tt4399594,Fitoor,Fitoor,2016,131,"Drama,Romance",5.4,4928,actress,Begum,Tabu,1970,\N,"actress,music_department","tt8108198,tt0454876,tt3390572,tt4430212"
tt4399594,Fitoor,Fitoor,2016,131,"Drama,Romance",5.4,4928,actress,Firdaus,Katrina Kaif,1984,\N,actress,"tt1562872,tt1833673,tt2016894,tt2176013"
tt4399594,Fitoor,Fitoor,2016,131,"Drama,Romance",5.4,4928,actor,Bilal,Rahul Bhat,1977,\N,"actor,producer,soundtrack","tt12246654,tt2882328,tt8144834,tt0309087"
tt4439194,Uyire.. Uyire..,Uyire.. Uyire..,2016,\N,"Drama,Romance",4.5,26,actress,Priya,Hansika Motwani,1991,\N,actress,"tt1887807,tt0461000,tt0843335,tt2359201"
tt4439194,Uyire.. Uyire..,Uyire.. Uyire..,2016,\N,"Drama,Romance",4.5,26,actor,\N,Ajay,1978,\N,actor,"tt4981966,tt1764622,tt2265381,tt9389998"
tt4439194,Uyire.. Uyire..,Uyire.. Uyire..,2016,\N,"Drama,Romance",4.5,26,actor,Rahul,Siddhu,\N,\N,actor,tt4439194
tt4439194,Uyire.. Uyire..,Uyire.. Uyire..,2016,\N,"Drama,Romance",4.5,26,actor,\N,Aadukalam Naren,1970,\N,actor,"tt12472554,tt6201292,tt9477520,tt3569782"
tt4446472,Porto,Porto,2016,76,"Drama,Romance",6.0,2164,actress,Mother,Françoise Lebrun,1944,\N,"actress,writer,soundtrack","tt0070359,tt0401383,tt0296742,tt1135503"
tt4446472,Porto,Porto,2016,76,"Drama,Romance",6.0,2164,actor,João Monteiro Oliveira,Paulo Calatré,1976,\N,actor,"tt6548416,tt9046038,tt6610280,tt12438242"
tt4446472,Porto,Porto,2016,76,"Drama,Romance",6.0,2164,actress,Mati Vargnier,Lucie Lucas,\N,\N,"actress,camera_department,producer","tt14271432,tt10150214,tt1304873,tt4446472"
tt4446472,Porto,Porto,2016,76,"Drama,Romance",6.0,2164,actor,Jake Kleeman,Anton Yelchin,1989,2016,"actor,soundtrack","tt0796366,tt4062536,tt1758692,tt0252501"
tt4462372,AWOL,AWOL,2016,82,"Drama,Romance",5.6,1408,actress,Joey,Lola Kirke,1990,\N,"actress,producer,director","tt10244600,tt2872462,tt2267998,tt3502172"
tt4462372,AWOL,AWOL,2016,82,"Drama,Romance",5.6,1408,actress,Ruthie,Dale Soules,1946,\N,"actress,producer","tt0067617,tt0790712,tt10298810,tt2372162"
tt4462372,AWOL,AWOL,2016,82,"Drama,Romance",5.6,1408,actress,Girl with ice cream,Madeline Hindmarch,\N,\N,actress,\N
tt4462372,AWOL,AWOL,2016,82,"Drama,Romance",5.6,1408,actor,Army Recruiter,Kyle Monaghan,\N,\N,actor,"tt5930054,tt4462372"
tt4495846,Song of the Blackbird,Le chant du merle,2016,80,"Drama,Romance",5.9,13,actor,M. Verlhac le patron,Patrick d'Assumçao,\N,\N,"actor,soundtrack","tt10840070,tt2852458,tt9806192,tt4607228"
tt4495846,Song of the Blackbird,Le chant du merle,2016,80,"Drama,Romance",5.9,13,actor,François,Nicolas Abraham,\N,\N,actor,"tt0411272,tt6938828,tt3112654,tt1741542"
tt4495846,Song of the Blackbird,Le chant du merle,2016,80,"Drama,Romance",5.9,13,actress,La mère d'Aurélie,Myriam Boyer,1948,\N,"actress,director,writer","tt1259014,tt1787078,tt0181707,tt0411272"
tt4495846,Song of the Blackbird,Le chant du merle,2016,80,"Drama,Romance",5.9,13,actress,Aurélie,Adélaïde Leroux,1982,\N,actress,"tt1319569,tt5180488,tt4495846,tt0450680"
tt4551008,Love Above All Things,Amarás sobre todas las cosas,2016,103,"Drama,Romance",5.4,14,actress,\N,Silvia Marty,1980,\N,"actress,soundtrack","tt0472642,tt0297174,tt0948186,tt0338639"
tt4551008,Love Above All Things,Amarás sobre todas las cosas,2016,103,"Drama,Romance",5.4,14,actor,Teo,Israel Elejalde,1973,\N,actor,"tt12618926,tt4551008,tt3089326,tt13329130"
tt4551008,Love Above All Things,Amarás sobre todas las cosas,2016,103,"Drama,Romance",5.4,14,actress,Ana,Lidia Navarro,1975,\N,"actress,costume_designer,make_up_department","tt0297174,tt0122335,tt1073204,tt0948186"
tt4551008,Love Above All Things,Amarás sobre todas las cosas,2016,103,"Drama,Romance",5.4,14,actor,\N,Karlos Aurrekoetxea,1975,\N,"actor,director","tt13129062,tt5134214,tt4136774,tt16156592"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actress,Lilia,Samar Matoussi,\N,\N,actress,"tt15828322,tt7145804,tt4568352,tt10278448"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actress,\N,Raafa Ayadi,\N,\N,actress,"tt4568352,tt11958510"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actor,\N,Abdelkader Ben Saïd,\N,\N,actor,"tt4568352,tt1302559,tt2956858,tt1548635"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actor,\N,Nabil Mihoub,\N,\N,actor,"tt10462722,tt9361292,tt4568352,tt0929247"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actor,\N,Oussema Bedhiaf,\N,\N,,"tt6592312,tt11831688,tt4568352,tt10618950"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actor,\N,Moez Baatour,\N,\N,actor,"tt4568352,tt10618950,tt5139992,tt7145804"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actress,\N,Hélène Catzaras,\N,\N,actress,"tt6109080,tt0090665,tt0092613,tt0267962"
tt4568352,"Lilia, a Tunisian Girl",Lilia,2016,84,"Drama,Romance",6.8,15,actor,\N,Sabri Jandoubi,\N,\N,actor,"tt10348500,tt12338442,tt21235366,tt4568352"
tt4579982,Ishq Click,Ishq Click,2016,165,"Drama,Romance",4.3,96,actress,\N,Sanskkriti Jain,\N,\N,actress,tt4579982
tt4579982,Ishq Click,Ishq Click,2016,165,"Drama,Romance",4.3,96,actor,Aditya Vardhan,Adhyayan Suman,1988,\N,"actor,director,casting_department","tt5525892,tt15654262,tt1340838,tt1252488"
tt4579982,Ishq Click,Ishq Click,2016,165,"Drama,Romance",4.3,96,actor,\N,Aaryansh Arora,\N,\N,actor,tt4579982
tt4579982,Ishq Click,Ishq Click,2016,165,"Drama,Romance",4.3,96,actress,Sophie Dias Vardhan,Sara Loren,1985,\N,actress,"tt3917240,tt17164540,tt2082436,tt1633212"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actress,Biker Club Female,Milaya S. Gregory,\N,\N,"actress,casting_director","tt4581548,tt6166364,tt12145636,tt15524132"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actor,Student,Jibril Goodman,\N,\N,"actor,transportation_department","tt8009428,tt9642938,tt5219052"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actress,BLM Reporter,Ali Wills,\N,\N,actress,"tt9742936,tt1713991,tt12677870,tt0203259"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actor,Jarette,Jahmar Hill,\N,\N,"actor,director,producer","tt4179338,tt3170504,tt9690832,tt6189236"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actor,Big Chuck,Charles W Harris III,\N,\N,"actor,stunts,producer","tt10327830,tt6823368,tt6343314,tt1856010"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actor,Mayor of Philadelphia,Mike Sutton,\N,\N,"actor,producer,stunts","tt3500138,tt9816664,tt6388090,tt14192504"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actor,Bully,Francis Mancho,\N,\N,actor,"tt7491982,tt8270664,tt8293276,tt0098844"
tt4581548,Boston2Philly,Boston2Philly,2016,102,"Drama,Romance",7.9,59,actor,Professor Gerard Balan,Ed Aristone,\N,\N,"actor,producer,director","tt1595859,tt10155688,tt10896398"
tt4613254,Heartstone,Hjartasteinn,2016,129,"Drama,Romance",7.4,5580,actor,Kristján,Blær Hinriksson,\N,\N,actor,"tt13845660,tt4613254,tt11110904,tt7539088"
tt4613254,Heartstone,Hjartasteinn,2016,129,"Drama,Romance",7.4,5580,actor,Þór,Baldur Einarsson,\N,\N,actor,"tt4613254,tt13845660,tt9249886,tt14254636"
tt4613254,Heartstone,Hjartasteinn,2016,129,"Drama,Romance",7.4,5580,actor,Beta,Diljá Valsdóttir,\N,\N,actor,"tt2458726,tt4613254,tt3226248,tt2374902"
tt4613254,Heartstone,Hjartasteinn,2016,129,"Drama,Romance",7.4,5580,actress,Hanna,Katla Njálsdóttir,\N,\N,actress,"tt6613858,tt3561180,tt5881406,tt4613254"
tt4625334,The Other Half,The Other Half,2016,103,"Drama,Romance",5.3,888,actress,Emily,Tatiana Maslany,1985,\N,"actress,producer,soundtrack","tt7137380,tt3881784,tt2234222,tt2077823"
tt4625334,The Other Half,The Other Half,2016,103,"Drama,Romance",5.3,888,actor,Jacob,Henry Czerny,1959,\N,actor,"tt0109444,tt0117060,tt0383216,tt7798634"
tt4625334,The Other Half,The Other Half,2016,103,"Drama,Romance",5.3,888,actress,Marie,Suzanne Clément,1969,\N,"actress,director,writer","tt1424797,tt3612616,tt1650048,tt0813495"
tt4625334,The Other Half,The Other Half,2016,103,"Drama,Romance",5.3,888,actor,Nickie,Tom Cullen,1985,\N,"actor,director,writer","tt3689484,tt1714210,tt4625334,tt2085059"
